post_title,sku,parent_sku,meta:product_style,tax:product_type,meta:attribute_pa_size,attribute:pa_size,attribute_data:pa_size,meta:attribute_pa_color,attribute:pa_color,attribute_data:pa_color,meta:upc_field,regular_price,meta:msrp_field,Map_Required,weight,swIMG,URL1,URL2,URL3,URL4,post_content,tax:product_brand,tax:product_gender,Category,SubCategory,tax:product_collection,tax:product_productline,attribute:pa_fabric,attribute_data:pa_fabric,attribute:pa_neckdesign,attribute_data:pa_neckdesign,attribute:pa_sleevestyle,attribute_data:pa_sleevestyle,attribute:pa_bratype,attribute_data:pa_bratype,attribute:pa_closure,attribute_data:pa_closure,attribute:pa_controllevel,attribute_data:pa_controllevel,attribute:pa_silhouette,attribute_data:pa_silhouette,attribute:pa_bigandtall,attribute_data:pa_bigandtall,attribute:pa_inseam,attribute_data:pa_inseam,attribute:pa_innerpackqty,attribute_data:pa_innerpackqty,attribute:pa_countryoforigin,attribute_data:pa_countryoforigin,ParentImage
Maidenform Womens Comfort Devotion Demi T-Shirt Bra - Best-Seller!,9833,1227,09402,,38D,,,Galactic Red w/Deep Cerise,,,00192503541361,16.18,0,0,0.22,https://nylimages.s3.amazonaws.com/HBI_09402_GalacticRedDeepCerise.jpg,https://nylimages.s3.amazonaws.com/HBI_09402_GalacticRedDeepCerise.jpg,NULL,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Demi Bra is sexy soft inside and out!Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Super-soft unde rwirecasing and hook & eye. Leotard back for stay-put strap support and comfort. Underwire.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,64% Nylon 36% Elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/09402_Charming.jpg
Maidenform Womens Comfort Devotion Demi T-Shirt Bra - Best-Seller!,9834,1227,09402,,32A,,,CKV,,,00192503701437,16.18,0,0,0.12,https://nylimages.s3.amazonaws.com/HBI_09402_BaroquePrintNavyEclipse.jpg,https://cdn1.nuorder.com/product/2fcdc62b0f0c627090014d08ef69d6e6.jpg,https://cdn1.nuorder.com/product/4468e33e6350048ee15ffe3c1db9e7b7.jpg,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Demi Bra is sexy soft inside and out!Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Super-soft unde rwirecasing and hook & eye. Leotard back for stay-put strap support and comfort. Underwire.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,64% Nylon 36% Elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/09402_Charming.jpg
Maidenform Womens Comfort Devotion Demi T-Shirt Bra - Best-Seller!,9835,1227,09402,,32B,,,CKV,,,00192503701444,16.18,0,0,0.16,https://nylimages.s3.amazonaws.com/HBI_09402_BaroquePrintNavyEclipse.jpg,https://cdn1.nuorder.com/product/2fcdc62b0f0c627090014d08ef69d6e6.jpg,https://cdn1.nuorder.com/product/4468e33e6350048ee15ffe3c1db9e7b7.jpg,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Demi Bra is sexy soft inside and out!Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Super-soft unde rwirecasing and hook & eye. Leotard back for stay-put strap support and comfort. Underwire.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,64% Nylon 36% Elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/09402_Charming.jpg
Maidenform Womens Comfort Devotion Demi T-Shirt Bra - Best-Seller!,9836,1227,09402,,32C,,,CKV,,,00192503701451,16.18,0,0,0.16,https://nylimages.s3.amazonaws.com/HBI_09402_BaroquePrintNavyEclipse.jpg,https://cdn1.nuorder.com/product/2fcdc62b0f0c627090014d08ef69d6e6.jpg,https://cdn1.nuorder.com/product/4468e33e6350048ee15ffe3c1db9e7b7.jpg,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Demi Bra is sexy soft inside and out!Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Super-soft unde rwirecasing and hook & eye. Leotard back for stay-put strap support and comfort. Underwire.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,64% Nylon 36% Elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/09402_Charming.jpg
Maidenform Womens Comfort Devotion Demi T-Shirt Bra - Best-Seller!,9837,1227,09402,,32D,,,CKV,,,00192503701468,16.18,0,0,0.22,https://nylimages.s3.amazonaws.com/HBI_09402_BaroquePrintNavyEclipse.jpg,https://cdn1.nuorder.com/product/2fcdc62b0f0c627090014d08ef69d6e6.jpg,https://cdn1.nuorder.com/product/4468e33e6350048ee15ffe3c1db9e7b7.jpg,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Demi Bra is sexy soft inside and out!Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Super-soft unde rwirecasing and hook & eye. Leotard back for stay-put strap support and comfort. Underwire.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,64% Nylon 36% Elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/09402_Charming.jpg
Maidenform Womens Comfort Devotion Demi T-Shirt Bra - Best-Seller!,9838,1227,09402,,32DD,,,CKV,,,00192503701475,16.18,0,0,0.26,https://nylimages.s3.amazonaws.com/HBI_09402_BaroquePrintNavyEclipse.jpg,https://cdn1.nuorder.com/product/2fcdc62b0f0c627090014d08ef69d6e6.jpg,https://cdn1.nuorder.com/product/4468e33e6350048ee15ffe3c1db9e7b7.jpg,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Demi Bra is sexy soft inside and out!Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Super-soft unde rwirecasing and hook & eye. Leotard back for stay-put strap support and comfort. Underwire.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,64% Nylon 36% Elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/09402_Charming.jpg
Maidenform Womens Comfort Devotion Demi T-Shirt Bra - Best-Seller!,9839,1227,09402,,34A,,,CKV,,,00192503701482,16.18,0,0,0.12,https://nylimages.s3.amazonaws.com/HBI_09402_BaroquePrintNavyEclipse.jpg,https://cdn1.nuorder.com/product/2fcdc62b0f0c627090014d08ef69d6e6.jpg,https://cdn1.nuorder.com/product/4468e33e6350048ee15ffe3c1db9e7b7.jpg,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Demi Bra is sexy soft inside and out!Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Super-soft unde rwirecasing and hook & eye. Leotard back for stay-put strap support and comfort. Underwire.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,64% Nylon 36% Elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/09402_Charming.jpg
Maidenform Womens Comfort Devotion Demi T-Shirt Bra - Best-Seller!,9840,1227,09402,,34B,,,CKV,,,00192503701499,16.18,0,0,0.16,https://nylimages.s3.amazonaws.com/HBI_09402_BaroquePrintNavyEclipse.jpg,https://cdn1.nuorder.com/product/2fcdc62b0f0c627090014d08ef69d6e6.jpg,https://cdn1.nuorder.com/product/4468e33e6350048ee15ffe3c1db9e7b7.jpg,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Demi Bra is sexy soft inside and out!Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Super-soft unde rwirecasing and hook & eye. Leotard back for stay-put strap support and comfort. Underwire.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,64% Nylon 36% Elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/09402_Charming.jpg
Maidenform Womens Comfort Devotion Demi T-Shirt Bra - Best-Seller!,9841,1227,09402,,34C,,,CKV,,,00192503701604,16.18,0,0,0.19,https://nylimages.s3.amazonaws.com/HBI_09402_BaroquePrintNavyEclipse.jpg,https://cdn1.nuorder.com/product/2fcdc62b0f0c627090014d08ef69d6e6.jpg,https://cdn1.nuorder.com/product/4468e33e6350048ee15ffe3c1db9e7b7.jpg,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Demi Bra is sexy soft inside and out!Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Super-soft unde rwirecasing and hook & eye. Leotard back for stay-put strap support and comfort. Underwire.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,64% Nylon 36% Elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/09402_Charming.jpg
Maidenform Womens Comfort Devotion Demi T-Shirt Bra - Best-Seller!,9842,1227,09402,,34D,,,CKV,,,00192503701611,16.18,0,0,0.22,https://nylimages.s3.amazonaws.com/HBI_09402_BaroquePrintNavyEclipse.jpg,https://cdn1.nuorder.com/product/2fcdc62b0f0c627090014d08ef69d6e6.jpg,https://cdn1.nuorder.com/product/4468e33e6350048ee15ffe3c1db9e7b7.jpg,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Demi Bra is sexy soft inside and out!Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Super-soft unde rwirecasing and hook & eye. Leotard back for stay-put strap support and comfort. Underwire.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,64% Nylon 36% Elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/09402_Charming.jpg
Maidenform Womens Comfort Devotion Demi T-Shirt Bra - Best-Seller!,9843,1227,09402,,34DD,,,CKV,,,00192503701628,16.18,0,0,0.26,https://nylimages.s3.amazonaws.com/HBI_09402_BaroquePrintNavyEclipse.jpg,https://cdn1.nuorder.com/product/2fcdc62b0f0c627090014d08ef69d6e6.jpg,https://cdn1.nuorder.com/product/4468e33e6350048ee15ffe3c1db9e7b7.jpg,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Demi Bra is sexy soft inside and out!Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Super-soft unde rwirecasing and hook & eye. Leotard back for stay-put strap support and comfort. Underwire.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,64% Nylon 36% Elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/09402_Charming.jpg
Maidenform Womens Comfort Devotion Demi T-Shirt Bra - Best-Seller!,9844,1227,09402,,36A,,,CKV,,,00192503701635,16.18,0,0,0.12,https://nylimages.s3.amazonaws.com/HBI_09402_BaroquePrintNavyEclipse.jpg,https://cdn1.nuorder.com/product/2fcdc62b0f0c627090014d08ef69d6e6.jpg,https://cdn1.nuorder.com/product/4468e33e6350048ee15ffe3c1db9e7b7.jpg,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Demi Bra is sexy soft inside and out!Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Super-soft unde rwirecasing and hook & eye. Leotard back for stay-put strap support and comfort. Underwire.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,64% Nylon 36% Elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/09402_Charming.jpg
Maidenform Womens Comfort Devotion Demi T-Shirt Bra - Best-Seller!,9845,1227,09402,,36B,,,CKV,,,00192503701642,16.18,0,0,0.19,https://nylimages.s3.amazonaws.com/HBI_09402_BaroquePrintNavyEclipse.jpg,https://cdn1.nuorder.com/product/2fcdc62b0f0c627090014d08ef69d6e6.jpg,https://cdn1.nuorder.com/product/4468e33e6350048ee15ffe3c1db9e7b7.jpg,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Demi Bra is sexy soft inside and out!Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Super-soft unde rwirecasing and hook & eye. Leotard back for stay-put strap support and comfort. Underwire.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,64% Nylon 36% Elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/09402_Charming.jpg
Maidenform Womens Comfort Devotion Demi T-Shirt Bra - Best-Seller!,9846,1227,09402,,36C,,,CKV,,,00192503701659,16.18,0,0,0.19,https://nylimages.s3.amazonaws.com/HBI_09402_BaroquePrintNavyEclipse.jpg,https://cdn1.nuorder.com/product/2fcdc62b0f0c627090014d08ef69d6e6.jpg,https://cdn1.nuorder.com/product/4468e33e6350048ee15ffe3c1db9e7b7.jpg,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Demi Bra is sexy soft inside and out!Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Super-soft unde rwirecasing and hook & eye. Leotard back for stay-put strap support and comfort. Underwire.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,64% Nylon 36% Elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/09402_Charming.jpg
Maidenform Womens Comfort Devotion Demi T-Shirt Bra - Best-Seller!,9847,1227,09402,,36D,,,CKV,,,00192503701666,16.18,0,0,0.22,https://nylimages.s3.amazonaws.com/HBI_09402_BaroquePrintNavyEclipse.jpg,https://cdn1.nuorder.com/product/2fcdc62b0f0c627090014d08ef69d6e6.jpg,https://cdn1.nuorder.com/product/4468e33e6350048ee15ffe3c1db9e7b7.jpg,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Demi Bra is sexy soft inside and out!Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Super-soft unde rwirecasing and hook & eye. Leotard back for stay-put strap support and comfort. Underwire.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,64% Nylon 36% Elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/09402_Charming.jpg
Maidenform Womens Comfort Devotion Demi T-Shirt Bra - Best-Seller!,9848,1227,09402,,36DD,,,CKV,,,00192503701673,16.18,0,0,0.26,https://nylimages.s3.amazonaws.com/HBI_09402_BaroquePrintNavyEclipse.jpg,https://cdn1.nuorder.com/product/2fcdc62b0f0c627090014d08ef69d6e6.jpg,https://cdn1.nuorder.com/product/4468e33e6350048ee15ffe3c1db9e7b7.jpg,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Demi Bra is sexy soft inside and out!Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Super-soft unde rwirecasing and hook & eye. Leotard back for stay-put strap support and comfort. Underwire.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,64% Nylon 36% Elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/09402_Charming.jpg
Maidenform Womens Comfort Devotion Demi T-Shirt Bra - Best-Seller!,9849,1227,09402,,38B,,,CKV,,,00192503701680,16.18,0,0,0.19,https://nylimages.s3.amazonaws.com/HBI_09402_BaroquePrintNavyEclipse.jpg,https://cdn1.nuorder.com/product/2fcdc62b0f0c627090014d08ef69d6e6.jpg,https://cdn1.nuorder.com/product/4468e33e6350048ee15ffe3c1db9e7b7.jpg,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Demi Bra is sexy soft inside and out!Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Super-soft unde rwirecasing and hook & eye. Leotard back for stay-put strap support and comfort. Underwire.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,64% Nylon 36% Elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/09402_Charming.jpg
Maidenform Womens Comfort Devotion Demi T-Shirt Bra - Best-Seller!,9850,1227,09402,,38C,,,CKV,,,00192503701697,16.18,0,0,0.19,https://nylimages.s3.amazonaws.com/HBI_09402_BaroquePrintNavyEclipse.jpg,https://cdn1.nuorder.com/product/2fcdc62b0f0c627090014d08ef69d6e6.jpg,https://cdn1.nuorder.com/product/4468e33e6350048ee15ffe3c1db9e7b7.jpg,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Demi Bra is sexy soft inside and out!Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Super-soft unde rwirecasing and hook & eye. Leotard back for stay-put strap support and comfort. Underwire.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,64% Nylon 36% Elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/09402_Charming.jpg
Maidenform Womens Comfort Devotion Demi T-Shirt Bra - Best-Seller!,9851,1227,09402,,38D,,,CKV,,,00192503701703,16.18,0,0,0.22,https://nylimages.s3.amazonaws.com/HBI_09402_BaroquePrintNavyEclipse.jpg,https://cdn1.nuorder.com/product/2fcdc62b0f0c627090014d08ef69d6e6.jpg,https://cdn1.nuorder.com/product/4468e33e6350048ee15ffe3c1db9e7b7.jpg,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Demi Bra is sexy soft inside and out!Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Super-soft unde rwirecasing and hook & eye. Leotard back for stay-put strap support and comfort. Underwire.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,64% Nylon 36% Elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/09402_Charming.jpg
Maidenform Womens Comfort Devotion Demi T-Shirt Bra - Best-Seller!,9852,1227,09402,,38DD,,,CKV,,,00192503701710,16.18,0,0,0.26,https://nylimages.s3.amazonaws.com/HBI_09402_BaroquePrintNavyEclipse.jpg,https://cdn1.nuorder.com/product/2fcdc62b0f0c627090014d08ef69d6e6.jpg,https://cdn1.nuorder.com/product/4468e33e6350048ee15ffe3c1db9e7b7.jpg,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Demi Bra is sexy soft inside and out!Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Super-soft unde rwirecasing and hook & eye. Leotard back for stay-put strap support and comfort. Underwire.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,64% Nylon 36% Elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/09402_Charming.jpg
Maidenform Womens Comfort Devotion Demi T-Shirt Bra - Best-Seller!,9853,1227,09402,,34B,,,9WD,,,00194164028243,16.18,0,0,0.16,https://nylimages.s3.amazonaws.com/HBI_09402_BlueHorizonMintSprinkle.jpg,https://nylimages.s3.amazonaws.com/HBI_09402_BlueHorizonMintSprinkle.jpg,NULL,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Demi Bra is sexy soft inside and out!Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Super-soft unde rwirecasing and hook & eye. Leotard back for stay-put strap support and comfort. Underwire.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,64% Nylon 36% Elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/09402_Charming.jpg
Maidenform Womens Comfort Devotion Demi T-Shirt Bra - Best-Seller!,9854,1227,09402,,34C,,,9WD,,,00194164028250,16.18,0,0,0.19,https://nylimages.s3.amazonaws.com/HBI_09402_BlueHorizonMintSprinkle.jpg,https://nylimages.s3.amazonaws.com/HBI_09402_BlueHorizonMintSprinkle.jpg,NULL,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Demi Bra is sexy soft inside and out!Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Super-soft unde rwirecasing and hook & eye. Leotard back for stay-put strap support and comfort. Underwire.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,64% Nylon 36% Elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/09402_Charming.jpg
Maidenform Womens Comfort Devotion Demi T-Shirt Bra - Best-Seller!,9855,1227,09402,,34D,,,9WD,,,00194164028267,16.18,0,0,0.22,https://nylimages.s3.amazonaws.com/HBI_09402_BlueHorizonMintSprinkle.jpg,https://nylimages.s3.amazonaws.com/HBI_09402_BlueHorizonMintSprinkle.jpg,NULL,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Demi Bra is sexy soft inside and out!Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Super-soft unde rwirecasing and hook & eye. Leotard back for stay-put strap support and comfort. Underwire.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,64% Nylon 36% Elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/09402_Charming.jpg
Maidenform Womens Comfort Devotion Demi T-Shirt Bra - Best-Seller!,9856,1227,09402,,36B,,,9WD,,,00194164028274,16.18,0,0,0.19,https://nylimages.s3.amazonaws.com/HBI_09402_BlueHorizonMintSprinkle.jpg,https://nylimages.s3.amazonaws.com/HBI_09402_BlueHorizonMintSprinkle.jpg,NULL,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Demi Bra is sexy soft inside and out!Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Super-soft unde rwirecasing and hook & eye. Leotard back for stay-put strap support and comfort. Underwire.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,64% Nylon 36% Elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/09402_Charming.jpg
Maidenform Womens Comfort Devotion Demi T-Shirt Bra - Best-Seller!,9857,1227,09402,,36C,,,9WD,,,00194164028281,16.18,0,0,0.19,https://nylimages.s3.amazonaws.com/HBI_09402_BlueHorizonMintSprinkle.jpg,https://nylimages.s3.amazonaws.com/HBI_09402_BlueHorizonMintSprinkle.jpg,NULL,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Demi Bra is sexy soft inside and out!Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Super-soft unde rwirecasing and hook & eye. Leotard back for stay-put strap support and comfort. Underwire.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,64% Nylon 36% Elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/09402_Charming.jpg
Maidenform Womens Comfort Devotion Demi T-Shirt Bra - Best-Seller!,9858,1227,09402,,36D,,,9WD,,,00194164028298,16.18,0,0,0.22,https://nylimages.s3.amazonaws.com/HBI_09402_BlueHorizonMintSprinkle.jpg,https://nylimages.s3.amazonaws.com/HBI_09402_BlueHorizonMintSprinkle.jpg,NULL,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Demi Bra is sexy soft inside and out!Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Super-soft unde rwirecasing and hook & eye. Leotard back for stay-put strap support and comfort. Underwire.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,64% Nylon 36% Elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/09402_Charming.jpg
Maidenform Womens Comfort Devotion Demi T-Shirt Bra - Best-Seller!,9859,1227,09402,,38B,,,9WD,,,00194164028700,16.18,0,0,0.19,https://nylimages.s3.amazonaws.com/HBI_09402_BlueHorizonMintSprinkle.jpg,https://nylimages.s3.amazonaws.com/HBI_09402_BlueHorizonMintSprinkle.jpg,NULL,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Demi Bra is sexy soft inside and out!Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Super-soft unde rwirecasing and hook & eye. Leotard back for stay-put strap support and comfort. Underwire.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,64% Nylon 36% Elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/09402_Charming.jpg
Maidenform Womens Comfort Devotion Demi T-Shirt Bra - Best-Seller!,9860,1227,09402,,38C,,,9WD,,,00194164028717,16.18,0,0,0.19,https://nylimages.s3.amazonaws.com/HBI_09402_BlueHorizonMintSprinkle.jpg,https://nylimages.s3.amazonaws.com/HBI_09402_BlueHorizonMintSprinkle.jpg,NULL,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Demi Bra is sexy soft inside and out!Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Super-soft unde rwirecasing and hook & eye. Leotard back for stay-put strap support and comfort. Underwire.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,64% Nylon 36% Elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/09402_Charming.jpg
Maidenform Womens Comfort Devotion Demi T-Shirt Bra - Best-Seller!,9861,1227,09402,,38D,,,9WD,,,00194164028724,16.18,0,0,0.22,https://nylimages.s3.amazonaws.com/HBI_09402_BlueHorizonMintSprinkle.jpg,https://nylimages.s3.amazonaws.com/HBI_09402_BlueHorizonMintSprinkle.jpg,NULL,NULL,NULL,Be comfortable from the inside out! Our Maidenform Comfort Devotion Demi Bra is sexy soft inside and out!Luxuriously soft sueded-touch fabric. Back and side smoothing for a sleek look under clothes. Soft luxurious cloud foam cups. Super-soft unde rwirecasing and hook & eye. Leotard back for stay-put strap support and comfort. Underwire.,Maidenform,Women,Bras,Underwire Bras,Comfort Devotion,Best-Seller!,64% Nylon 36% Elastane,,,,,,T-Shirt,,Hook & Eye,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/09402_Charming.jpg
