post_title,post_name,post_parent,ID,post_excerpt,post_content,post_status,post_password,menu_order,post_date,post_author,comment_status,sku,parent_sku,parent,children,downloadable,virtual,stock,regular_price,sale_price,weight,length,width,height,tax_class,stock_status,backorders,sold_individually,low_stock_amount,manage_stock,tax_status,upsell_ids,crosssell_ids,featured,purchase_note,sale_price_dates_from,sale_price_dates_to,download_limit,download_expiry,product_url,button_text,images,downloadable_files,product_page_url,meta:_yoast_wpseo_focuskw,meta:_yoast_wpseo_canonical,meta:_yoast_wpseo_bctitle,meta:_yoast_wpseo_meta-robots-adv,meta:_yoast_wpseo_is_cornerstone,meta:_yoast_wpseo_metadesc,meta:_yoast_wpseo_linkdex,meta:_yoast_wpseo_estimated-reading-time-minutes,meta:_yoast_wpseo_content_score,meta:_yoast_wpseo_title,meta:_yoast_wpseo_metakeywords,tax:product_brand,tax:product_gender,tax:product_collection,tax:product_productline,tax:product_type,tax:product_visibility,tax:product_cat,tax:product_tag,tax:product_shipping_class,meta:aws_url_field,meta:cdn_featured_image,meta:cdn_gallery_urls,meta:cdn_gallery_urls_0_cdn_gallery_link,meta:cdn_gallery_urls_1_cdn_gallery_link,meta:cdn_gallery_urls_2_cdn_gallery_link,meta:cdn_gallery_urls_3_cdn_gallery_link,meta:cdn_gallery_urls_4_cdn_gallery_link,meta:cdn_gallery_urls_5_cdn_gallery_link,meta:cdn_gallery_urls_6_cdn_gallery_link,meta:cdn_gallery_urls_7_cdn_gallery_link,meta:cdn_gallery_urls_8_cdn_gallery_link,meta:cdn_gallery_urls_9_cdn_gallery_link,meta:custom_editor_box,meta:cwg_total_subscribers,meta:fin_sku_field,meta:msrp_field,meta:product_banner,meta:product_style,meta:show_specific_messsage,meta:total_sales,meta:upc_field,meta:wcbvp_variations_data,meta:wcbvp_variations_data_enable,meta:wcbvp_variations_data_override,meta:wcbvp_variations_structure,meta:attribute_pa_color,meta:attribute_pa_size,attribute:pa_bratype,attribute_data:pa_bratype,attribute_default:pa_bratype,attribute:pa_closure,attribute_data:pa_closure,attribute_default:pa_closure,attribute:pa_color,attribute_data:pa_color,attribute_default:pa_color,attribute:pa_countryoforigin,attribute_data:pa_countryoforigin,attribute_default:pa_countryoforigin,attribute:pa_fabric,attribute_data:pa_fabric,attribute_default:pa_fabric,attribute:pa_innerpackqty,attribute_data:pa_innerpackqty,attribute_default:pa_innerpackqty,attribute:pa_neckdesign,attribute_data:pa_neckdesign,attribute_default:pa_neckdesign,attribute:pa_size,attribute_data:pa_size,attribute_default:pa_size,attribute:pa_sleevestyle,attribute_data:pa_sleevestyle,attribute_default:pa_sleevestyle
"Maidenform Womens Push-Up Bras - Solid And Lace 2-Pack - 34D, NTE",maidenform-womens-push-up-bras-solid-and-lace-2-pack-34d-nte,64910,67740,"Size: 34D, Color: NTE","Get a solid and a lace push-up bra in this 2-pack.",publish,,0,"2021-08-31 09:33:43",1,closed,#49263,1221,,,no,no,0,14.6300,,4,,,,,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2021/10/Maidenform_05757J_NTE_sw.jpg ! alt :  ! title : Maidenform_05757J_NTE_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/maidenform-womens-push-up-bras-solid-and-lace-2-pack/,,,,,,,,,,,,Maidenform,Women,Multi,Laced,,outofstock,,,,,,,,,,,,,,,,,,,05757J-34D-NTE._ADD,0,,05757J,,0,00738994624574,,,,,NTE,34D,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Maidenform Womens Push-Up Bras - Solid And Lace 2-Pack - 36C, NTE",maidenform-womens-push-up-bras-solid-and-lace-2-pack-36c-nte,64910,67741,"Size: 36C, Color: NTE","Get a solid and a lace push-up bra in this 2-pack.",publish,,0,"2021-08-31 09:33:43",1,closed,#49265,1221,,,no,no,0,14.6300,,4,,,,,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2021/10/Maidenform_05757J_NTE_sw.jpg ! alt :  ! title : Maidenform_05757J_NTE_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/maidenform-womens-push-up-bras-solid-and-lace-2-pack/,,,,,,,,,,,,Maidenform,Women,Multi,Laced,,outofstock,,,,,,,,,,,,,,,,,,,05757J-36C-NTE._ADD,0,,05757J,,0,00738994624598,,,,,NTE,36C,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Maidenform Womens Push-Up Bras - Solid And Lace 2-Pack - 36D, NTE",maidenform-womens-push-up-bras-solid-and-lace-2-pack-36d-nte,64910,67742,"Size: 36D, Color: NTE","Get a solid and a lace push-up bra in this 2-pack.",publish,,0,"2021-08-31 09:33:43",1,closed,#49266,1221,,,no,no,0,14.6300,,1.936,,,,,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2021/10/Maidenform_05757J_NTE_sw.jpg ! alt :  ! title : Maidenform_05757J_NTE_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/maidenform-womens-push-up-bras-solid-and-lace-2-pack/,,,,,,,,,,,,Maidenform,Women,Multi,Laced,,outofstock,,,,,,,,,,,,,,,,,,,05757J-36D-NTE._ADD,0,,05757J,,0,00738994624604,,,,,NTE,36D,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Maidenform Womens Push-Up Bras - Solid And Lace 2-Pack - 36DD, NTE",maidenform-womens-push-up-bras-solid-and-lace-2-pack-36dd-nte,64910,67743,"Size: 36DD, Color: NTE","Get a solid and a lace push-up bra in this 2-pack.",publish,,0,"2021-08-31 09:33:44",1,closed,#49267,1221,,,no,no,0,14.6300,,5,,,,,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2021/10/Maidenform_05757J_NTE_sw.jpg ! alt :  ! title : Maidenform_05757J_NTE_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/maidenform-womens-push-up-bras-solid-and-lace-2-pack/,,,,,,,,,,,,Maidenform,Women,Multi,Laced,,outofstock,,,,,,,,,,,,,,,,,,,05757J-36DD-NTE._ADD,0,,05757J,,0,00738994624611,,,,,NTE,36DD,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Maidenform Womens Push-Up Bras - Solid And Lace 2-Pack - 38C, NTE",maidenform-womens-push-up-bras-solid-and-lace-2-pack-38c-nte,64910,67744,"Size: 38C, Color: NTE","Get a solid and a lace push-up bra in this 2-pack.",publish,,0,"2021-08-31 09:33:44",1,closed,#49269,1221,,,no,no,0,14.6300,,4,,,,,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2021/10/Maidenform_05757J_NTE_sw.jpg ! alt :  ! title : Maidenform_05757J_NTE_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/maidenform-womens-push-up-bras-solid-and-lace-2-pack/,,,,,,,,,,,,Maidenform,Women,Multi,Laced,,outofstock,,,,,,,,,,,,,,,,,,,05757J-38C-NTE._ADD,0,,05757J,,0,00738994624635,,,,,NTE,38C,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Maidenform Womens Push-Up Bras - Solid And Lace 2-Pack - 38D, NTE",maidenform-womens-push-up-bras-solid-and-lace-2-pack-38d-nte,64910,67745,"Size: 38D, Color: NTE","Get a solid and a lace push-up bra in this 2-pack.",publish,,0,"2021-08-31 09:33:44",1,closed,#49270,1221,,,no,no,0,14.6300,,4,,,,,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2021/10/Maidenform_05757J_NTE_sw.jpg ! alt :  ! title : Maidenform_05757J_NTE_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/maidenform-womens-push-up-bras-solid-and-lace-2-pack/,,,,,,,,,,,,Maidenform,Women,Multi,Laced,,outofstock,,,,,,,,,,,,,,,,,,,05757J-38D-NTE._ADD,0,,05757J,,0,00738994624642,,,,,NTE,38D,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Maidenform Womens Push-Up Bras - Solid And Lace 2-Pack - 38DD, NTE",maidenform-womens-push-up-bras-solid-and-lace-2-pack-38dd-nte,64910,67746,"Size: 38DD, Color: NTE","Get a solid and a lace push-up bra in this 2-pack.",publish,,0,"2021-08-31 09:33:44",1,closed,#49271,1221,,,no,no,0,14.6300,,5,,,,,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2021/10/Maidenform_05757J_NTE_sw.jpg ! alt :  ! title : Maidenform_05757J_NTE_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/maidenform-womens-push-up-bras-solid-and-lace-2-pack/,,,,,,,,,,,,Maidenform,Women,Multi,Laced,,outofstock,,,,,,,,,,,,,,,,,,,05757J-38DD-NTE._ADD,0,,05757J,,0,00738994624659,,,,,NTE,38DD,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Maidenform Womens Push-Up Bras - Solid And Lace 2-Pack - 40C, NTE",maidenform-womens-push-up-bras-solid-and-lace-2-pack-40c-nte,64910,67747,"Size: 40C, Color: NTE","Get a solid and a lace push-up bra in this 2-pack.",publish,,0,"2021-08-31 09:33:44",1,closed,#49272,1221,,,no,no,0,14.6300,,4,,,,,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2021/10/Maidenform_05757J_NTE_sw.jpg ! alt :  ! title : Maidenform_05757J_NTE_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/maidenform-womens-push-up-bras-solid-and-lace-2-pack/,,,,,,,,,,,,Maidenform,Women,Multi,Laced,,outofstock,,,,,,,,,,,,,,,,,,,05757J-40C-NTE._ADD,0,,05757J,,0,00738994624666,,,,,NTE,40C,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Maidenform Womens Push-Up Bras - Solid And Lace 2-Pack - 40D, NTE",maidenform-womens-push-up-bras-solid-and-lace-2-pack-40d-nte,64910,67748,"Size: 40D, Color: NTE","Get a solid and a lace push-up bra in this 2-pack.",publish,,0,"2021-08-31 09:33:46",1,closed,#49273,1221,,,no,no,0,14.6300,,4,,,,,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2021/10/Maidenform_05757J_NTE_sw.jpg ! alt :  ! title : Maidenform_05757J_NTE_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/maidenform-womens-push-up-bras-solid-and-lace-2-pack/,,,,,,,,,,,,Maidenform,Women,Multi,Laced,,outofstock,,,,,,,,,,,,,,,,,,,05757J-40D-NTE._ADD,0,,05757J,,0,00738994624673,,,,,NTE,40D,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Maidenform Womens Push-Up Bras - Solid And Lace 2-Pack - 40DD, NTE",maidenform-womens-push-up-bras-solid-and-lace-2-pack-40dd-nte,64910,67749,"Size: 40DD, Color: NTE","Get a solid and a lace push-up bra in this 2-pack.",publish,,0,"2021-08-31 09:33:46",1,closed,#49274,1221,,,no,no,0,14.6300,,5,,,,,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2021/10/Maidenform_05757J_NTE_sw.jpg ! alt :  ! title : Maidenform_05757J_NTE_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/maidenform-womens-push-up-bras-solid-and-lace-2-pack/,,,,,,,,,,,,Maidenform,Women,Multi,Laced,,outofstock,,,,,,,,,,,,,,,,,,,05757J-40DD-NTE._ADD,0,,05757J,,0,00738994624680,,,,,NTE,40DD,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Maidenform Womens Push-Up Bras - Solid And Lace 2-Pack - 36B, NTE",maidenform-womens-push-up-bras-solid-and-lace-2-pack-nte-36b,64910,84436,"Size: 36B, Color: NTE",,publish,,0,"2021-10-01 12:23:21",1,closed,#49264,1221,,,no,no,0,14.6300,,3,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2021/10/Maidenform_05757J_NTE_sw.jpg ! alt :  ! title : Maidenform_05757J_NTE_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/maidenform-womens-push-up-bras-solid-and-lace-2-pack/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,05757J-36B-NTE._ADD,0,,05757J,,0,00738994624581,,,,,NTE,36B,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Maidenform Womens Push-Up Bras - Solid And Lace 2-Pack - 36B, QC0",maidenform-womens-push-up-bras-solid-and-lace-2-pack-qc0-36b,64910,84441,"Size: 36B, Color: QC0",,publish,,0,"2021-10-01 12:31:45",1,closed,#49250,1221,,,no,no,0,14.6300,,3,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2021/10/Maidenform_05757J_QC0_sw.jpg ! alt :  ! title : Maidenform_05757J_QC0_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/maidenform-womens-push-up-bras-solid-and-lace-2-pack/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,05757J-36B-QC0._ADD,0,,05757J,,0,00738994624437,,,,,QC0,36B,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Maidenform Womens Push-Up Bras - Solid And Lace 2-Pack - 40C, QC0",maidenform-womens-push-up-bras-solid-and-lace-2-pack-qc0-40c,64910,84443,"Size: 40C, Color: QC0",,publish,,0,"2021-10-01 12:31:47",1,closed,#49258,1221,,,no,no,0,14.6300,,4,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2021/10/Maidenform_05757J_QC0_sw.jpg ! alt :  ! title : Maidenform_05757J_QC0_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/maidenform-womens-push-up-bras-solid-and-lace-2-pack/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,05757J-40C-QC0._ADD,0,,05757J,,0,00738994624512,,,,,QC0,40C,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Maidenform Womens Push-Up Bras - Solid And Lace 2-Pack - 40DD, QC0",maidenform-womens-push-up-bras-solid-and-lace-2-pack-qc0-40dd,64910,84445,"Size: 40DD, Color: QC0",,publish,,0,"2021-10-01 12:31:49",1,closed,#49260,1221,,,no,no,0,14.6300,,5,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2021/10/Maidenform_05757J_QC0_sw.jpg ! alt :  ! title : Maidenform_05757J_QC0_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/maidenform-womens-push-up-bras-solid-and-lace-2-pack/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,05757J-40DD-QC0._ADD,0,,05757J,,0,00738994624536,,,,,QC0,40DD,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Maidenform Womens Push-Up Bras - Solid And Lace 2-Pack - 34B, NTE",maidenform-womens-push-up-bras-solid-and-lace-2-pack-nte-34b,64910,84447,"Size: 34B, Color: NTE",,publish,,0,"2021-10-01 12:31:52",1,closed,#49261,1221,,,no,no,0,14.6300,,3,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2021/10/Maidenform_05757J_NTE_sw.jpg ! alt :  ! title : Maidenform_05757J_NTE_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/maidenform-womens-push-up-bras-solid-and-lace-2-pack/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,05757J-34B-NTE._ADD,0,,05757J,,0,00738994624550,,,,,NTE,34B,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Maidenform Womens Push-Up Bras - Solid And Lace 2-Pack - 34C, NTE",maidenform-womens-push-up-bras-solid-and-lace-2-pack-nte-34c,64910,84449,"Size: 34C, Color: NTE",,publish,,0,"2021-10-01 12:31:54",1,closed,#49262,1221,,,no,no,0,14.6300,,5.328,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2021/10/Maidenform_05757J_NTE_sw.jpg ! alt :  ! title : Maidenform_05757J_NTE_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/maidenform-womens-push-up-bras-solid-and-lace-2-pack/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,05757J-34C-NTE._ADD,0,,05757J,,0,00738994624567,,,,,NTE,34C,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Maidenform Womens Push-Up Bras - Solid And Lace 2-Pack - 38B, NTE",maidenform-womens-push-up-bras-solid-and-lace-2-pack-nte-38b,64910,84451,"Size: 38B, Color: NTE",,publish,,0,"2021-10-01 12:31:56",1,closed,#49268,1221,,,no,no,0,14.6300,,5.472,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2021/10/Maidenform_05757J_NTE_sw.jpg ! alt :  ! title : Maidenform_05757J_NTE_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/maidenform-womens-push-up-bras-solid-and-lace-2-pack/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,05757J-38B-NTE._ADD,0,,05757J,,0,00738994624628,,,,,NTE,38B,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Maidenform Womens Push-Up Bras - Solid And Lace 2-Pack - 34A, OBL",maidenform-womens-push-up-bras-solid-and-lace-2-pack-obl-34a,64910,84453,"Size: 34A, Color: OBL",,publish,,0,"2021-10-01 12:31:58",1,closed,#49275,1221,,,no,no,0,14.6300,,2,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2021/10/Maidenform_05757J_OBL_sw.jpg ! alt :  ! title : Maidenform_05757J_OBL_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/maidenform-womens-push-up-bras-solid-and-lace-2-pack/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,05757J-34A-OBL._ADD,0,,05757J,,0,00738994624697,,,,,OBL,34A,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Maidenform Womens Push-Up Bras - Solid And Lace 2-Pack - 34B, OBL",maidenform-womens-push-up-bras-solid-and-lace-2-pack-obl-34b,64910,84455,"Size: 34B, Color: OBL",,publish,,0,"2021-10-01 12:32:01",1,closed,#49276,1221,,,no,no,0,14.6300,,3,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2021/10/Maidenform_05757J_OBL_sw.jpg ! alt :  ! title : Maidenform_05757J_OBL_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/maidenform-womens-push-up-bras-solid-and-lace-2-pack/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,05757J-34B-OBL._ADD,0,,05757J,,0,00738994624703,,,,,OBL,34B,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Maidenform Womens Push-Up Bras - Solid And Lace 2-Pack - 34C, OBL",maidenform-womens-push-up-bras-solid-and-lace-2-pack-obl-34c,64910,84457,"Size: 34C, Color: OBL",,publish,,0,"2021-10-01 12:32:03",1,closed,#49277,1221,,,no,no,0,14.6300,,4,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2021/10/Maidenform_05757J_OBL_sw.jpg ! alt :  ! title : Maidenform_05757J_OBL_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/maidenform-womens-push-up-bras-solid-and-lace-2-pack/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,05757J-34C-OBL._ADD,0,,05757J,,0,00738994624710,,,,,OBL,34C,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Maidenform Womens Push-Up Bras - Solid And Lace 2-Pack - 34D, OBL",maidenform-womens-push-up-bras-solid-and-lace-2-pack-obl-34d,64910,84459,"Size: 34D, Color: OBL",,publish,,0,"2021-10-01 12:32:05",1,closed,#49278,1221,,,no,no,0,14.6300,,4,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2021/10/Maidenform_05757J_OBL_sw.jpg ! alt :  ! title : Maidenform_05757J_OBL_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/maidenform-womens-push-up-bras-solid-and-lace-2-pack/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,05757J-34D-OBL._ADD,0,,05757J,,0,00738994624727,,,,,OBL,34D,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Maidenform Womens Push-Up Bras - Solid And Lace 2-Pack - 36B, OBL",maidenform-womens-push-up-bras-solid-and-lace-2-pack-obl-36b,64910,84461,"Size: 36B, Color: OBL",,publish,,0,"2021-10-01 12:32:07",1,closed,#49279,1221,,,no,no,0,14.6300,,3,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2021/10/Maidenform_05757J_OBL_sw.jpg ! alt :  ! title : Maidenform_05757J_OBL_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/maidenform-womens-push-up-bras-solid-and-lace-2-pack/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,05757J-36B-OBL._ADD,0,,05757J,,0,00738994624734,,,,,OBL,36B,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Maidenform Womens Push-Up Bras - Solid And Lace 2-Pack - 36C, OBL",maidenform-womens-push-up-bras-solid-and-lace-2-pack-obl-36c,64910,84463,"Size: 36C, Color: OBL",,publish,,0,"2021-10-01 12:32:09",1,closed,#49280,1221,,,no,no,0,14.6300,,4,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2021/10/Maidenform_05757J_OBL_sw.jpg ! alt :  ! title : Maidenform_05757J_OBL_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/maidenform-womens-push-up-bras-solid-and-lace-2-pack/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,05757J-36C-OBL._ADD,0,,05757J,,0,00738994624741,,,,,OBL,36C,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Maidenform Womens Push-Up Bras - Solid And Lace 2-Pack - 36D, OBL",maidenform-womens-push-up-bras-solid-and-lace-2-pack-obl-36d,64910,84465,"Size: 36D, Color: OBL",,publish,,0,"2021-10-01 12:32:12",1,closed,#49281,1221,,,no,no,0,14.6300,,7.408,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2021/10/Maidenform_05757J_OBL_sw.jpg ! alt :  ! title : Maidenform_05757J_OBL_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/maidenform-womens-push-up-bras-solid-and-lace-2-pack/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,05757J-36D-OBL._ADD,0,,05757J,,0,00738994624758,,,,,OBL,36D,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Maidenform Womens Push-Up Bras - Solid And Lace 2-Pack - 36DD, OBL",maidenform-womens-push-up-bras-solid-and-lace-2-pack-obl-36dd,64910,84467,"Size: 36DD, Color: OBL",,publish,,0,"2021-10-01 12:32:14",1,closed,#49282,1221,,,no,no,0,14.6300,,5,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2021/10/Maidenform_05757J_OBL_sw.jpg ! alt :  ! title : Maidenform_05757J_OBL_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/maidenform-womens-push-up-bras-solid-and-lace-2-pack/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,05757J-36DD-OBL._ADD,0,,05757J,,0,00738994624765,,,,,OBL,36DD,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Maidenform Womens Push-Up Bras - Solid And Lace 2-Pack - 38B, OBL",maidenform-womens-push-up-bras-solid-and-lace-2-pack-obl-38b,64910,84469,"Size: 38B, Color: OBL",,publish,,0,"2021-10-01 12:32:16",1,closed,#49283,1221,,,no,no,0,14.6300,,3,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2021/10/Maidenform_05757J_OBL_sw.jpg ! alt :  ! title : Maidenform_05757J_OBL_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/maidenform-womens-push-up-bras-solid-and-lace-2-pack/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,05757J-38B-OBL._ADD,0,,05757J,,0,00738994624772,,,,,OBL,38B,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Maidenform Womens Push-Up Bras - Solid And Lace 2-Pack - 38C, OBL",maidenform-womens-push-up-bras-solid-and-lace-2-pack-obl-38c,64910,84471,"Size: 38C, Color: OBL",,publish,,0,"2021-10-01 12:32:18",1,closed,#49284,1221,,,no,no,0,14.6300,,4,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2021/10/Maidenform_05757J_OBL_sw.jpg ! alt :  ! title : Maidenform_05757J_OBL_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/maidenform-womens-push-up-bras-solid-and-lace-2-pack/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,05757J-38C-OBL._ADD,0,,05757J,,0,00738994624789,,,,,OBL,38C,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Maidenform Womens Push-Up Bras - Solid And Lace 2-Pack - 38D, OBL",maidenform-womens-push-up-bras-solid-and-lace-2-pack-obl-38d,64910,84473,"Size: 38D, Color: OBL",,publish,,0,"2021-10-01 12:32:21",1,closed,#49285,1221,,,no,no,0,14.6300,,4,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2021/10/Maidenform_05757J_OBL_sw.jpg ! alt :  ! title : Maidenform_05757J_OBL_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/maidenform-womens-push-up-bras-solid-and-lace-2-pack/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,05757J-38D-OBL._ADD,0,,05757J,,0,00738994624796,,,,,OBL,38D,,,,,,,,,,,,,,,,,,,,,,,,,,,
